run_id,session_id,family_id,variant_id,scenario_name,label,mode,window_index,window_start_utc,window_end_utc,window_duration_s,sample_filename,behavioural_family,protocol_id,source_health_status,sysmon_process_create_count,sysmon_unique_process_image_count,sysmon_powershell_process_count,sysmon_cmd_process_count,sysmon_unique_parent_child_pair_count,sysmon_network_connect_count,sysmon_unique_destination_count,sysmon_dns_query_count,sysmon_file_create_count,sysmon_file_delete_count,sysmon_registry_event_count,osquery_process_count_delta,wazuh_level_00_count,wazuh_level_01_count,wazuh_level_02_count,wazuh_level_03_count,wazuh_level_04_count,wazuh_level_05_count,wazuh_level_06_count,wazuh_level_07_count,wazuh_level_08_count,wazuh_level_09_count,wazuh_level_10_count,wazuh_level_11_count,wazuh_level_12_count,wazuh_level_13_count,wazuh_level_14_count,wazuh_level_15_count,wazuh_alert_total_count,suricata_alert_count,exact_indicator_hit_count,exact_indicator_prediction,rule_baseline_prediction
S02-005-S1-V2,S02,S1,V2,S1-V2,1,Formal,2,2026-07-28T20:02:43.716258Z,2026-07-28T20:03:13.716258Z,30,S02-005-S1-V2-w02,S1,EDR-MSC-FINAL,complete,7,6,0,1,6,0,0,0,1,0,0,4,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,1
S02-005-S1-V2,S02,S1,V2,S1-V2,1,Formal,3,2026-07-28T20:03:13.716258Z,2026-07-28T20:03:43.716258Z,30,S02-005-S1-V2-w03,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,1,1,0,20,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1
S02-006-S2-V2,S02,S2,V2,S2-V2,1,Formal,0,2026-07-28T20:06:04.328989Z,2026-07-28T20:06:34.328989Z,30,S02-006-S2-V2-w00,S2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
S02-006-S2-V2,S02,S2,V2,S2-V2,1,Formal,1,2026-07-28T20:06:34.328989Z,2026-07-28T20:07:04.328989Z,30,S02-006-S2-V2-w01,S2,EDR-MSC-FINAL,complete,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,6,3,0,0,1
S02-006-S2-V2,S02,S2,V2,S2-V2,1,Formal,2,2026-07-28T20:07:04.328989Z,2026-07-28T20:07:34.328989Z,30,S02-006-S2-V2-w02,S2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
S02-006-S2-V2,S02,S2,V2,S2-V2,1,Formal,3,2026-07-28T20:07:34.328989Z,2026-07-28T20:08:04.328989Z,30,S02-006-S2-V2-w03,S2,EDR-MSC-FINAL,complete,2,2,1,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1
S02-007-S3-V2,S02,S3,V2,S3-V2,1,Formal,0,2026-07-28T20:10:20.325214Z,2026-07-28T20:10:50.325214Z,30,S02-007-S3-V2-w00,S3,EDR-MSC-FINAL,complete,4,4,0,1,4,0,0,0,4,0,0,-3,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,1
S02-007-S3-V2,S02,S3,V2,S3-V2,1,Formal,1,2026-07-28T20:10:50.325214Z,2026-07-28T20:11:20.325214Z,30,S02-007-S3-V2-w01,S3,EDR-MSC-FINAL,complete,0,0,0,0,0,23,4,0,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,39,38,0,0,1
S02-007-S3-V2,S02,S3,V2,S3-V2,1,Formal,2,2026-07-28T20:11:20.325214Z,2026-07-28T20:11:50.325214Z,30,S02-007-S3-V2-w02,S3,EDR-MSC-FINAL,complete,1,1,0,0,1,54,13,3,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1
S02-007-S3-V2,S02,S3,V2,S3-V2,1,Formal,3,2026-07-28T20:11:50.325214Z,2026-07-28T20:12:20.325214Z,30,S02-007-S3-V2-w03,S3,EDR-MSC-FINAL,complete,2,2,0,1,2,1,1,0,12,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1
S02-008-B3-V1,S02,B3,V1,B3-V1,0,Formal,0,2026-07-28T20:14:40.654564Z,2026-07-28T20:15:10.654564Z,30,S02-008-B3-V1-w00,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
S02-008-B3-V1,S02,B3,V1,B3-V1,0,Formal,1,2026-07-28T20:15:10.654564Z,2026-07-28T20:15:40.654564Z,30,S02-008-B3-V1-w01,B3,EDR-MSC-FINAL,complete,5,4,0,0,4,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,1
S02-008-B3-V1,S02,B3,V1,B3-V1,0,Formal,2,2026-07-28T20:15:40.654564Z,2026-07-28T20:16:10.654564Z,30,S02-008-B3-V1-w02,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
S02-008-B3-V1,S02,B3,V1,B3-V1,0,Formal,3,2026-07-28T20:16:10.654564Z,2026-07-28T20:16:40.654564Z,30,S02-008-B3-V1-w03,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,1,5,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1
S02-009-B3-V2,S02,B3,V2,B3-V2,0,Formal,0,2026-07-28T20:19:00.083803Z,2026-07-28T20:19:30.083803Z,30,S02-009-B3-V2-w00,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1
S02-009-B3-V2,S02,B3,V2,B3-V2,0,Formal,1,2026-07-28T20:19:30.083803Z,2026-07-28T20:20:00.083803Z,30,S02-009-B3-V2-w01,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,2,1,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
S02-009-B3-V2,S02,B3,V2,B3-V2,0,Formal,2,2026-07-28T20:20:00.083803Z,2026-07-28T20:20:30.083803Z,30,S02-009-B3-V2-w02,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
S02-009-B3-V2,S02,B3,V2,B3-V2,0,Formal,3,2026-07-28T20:20:30.083803Z,2026-07-28T20:21:00.083803Z,30,S02-009-B3-V2-w03,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,1
S02-010-S1-V1,S02,S1,V1,S1-V1,1,Formal,0,2026-07-28T20:23:19.472578Z,2026-07-28T20:23:49.472578Z,30,S02-010-S1-V1-w00,S1,EDR-MSC-FINAL,complete,3,3,0,0,3,2,1,0,48,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,5,2,45,1,1
S02-010-S1-V1,S02,S1,V1,S1-V1,1,Formal,1,2026-07-28T20:23:49.472578Z,2026-07-28T20:24:19.472578Z,30,S02-010-S1-V1-w01,S1,EDR-MSC-FINAL,complete,3,3,0,0,3,8,4,0,0,0,32,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,3,30,1,1
S02-010-S1-V1,S02,S1,V1,S1-V1,1,Formal,2,2026-07-28T20:24:19.472578Z,2026-07-28T20:24:49.472578Z,30,S02-010-S1-V1-w02,S1,EDR-MSC-FINAL,complete,2,2,0,1,2,3,3,0,1,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S02-010-S1-V1,S02,S1,V1,S1-V1,1,Formal,3,2026-07-28T20:24:49.472578Z,2026-07-28T20:25:19.472578Z,30,S02-010-S1-V1-w03,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,38,1,1
S02-011-B2-V1,S02,B2,V1,B2-V1,0,Formal,0,2026-07-28T20:27:41.248787Z,2026-07-28T20:28:11.248787Z,30,S02-011-B2-V1-w00,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S02-011-B2-V1,S02,B2,V1,B2-V1,0,Formal,1,2026-07-28T20:28:11.248787Z,2026-07-28T20:28:41.248787Z,30,S02-011-B2-V1-w01,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1
S02-011-B2-V1,S02,B2,V1,B2-V1,0,Formal,2,2026-07-28T20:28:41.248787Z,2026-07-28T20:29:11.248787Z,30,S02-011-B2-V1-w02,B2,EDR-MSC-FINAL,complete,2,2,0,0,2,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,5,2,0,0,1
S02-011-B2-V1,S02,B2,V1,B2-V1,0,Formal,3,2026-07-28T20:29:11.248787Z,2026-07-28T20:29:41.248787Z,30,S02-011-B2-V1-w03,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,7,4,0,1,0,0,-1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1
S02-012-S3-V1,S02,S3,V1,S3-V1,1,Formal,0,2026-07-28T20:32:00.690462Z,2026-07-28T20:32:30.690462Z,30,S02-012-S3-V1-w00,S3,EDR-MSC-FINAL,complete,4,4,0,1,4,0,0,0,4,0,0,2,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,7,2,5,1,1
S02-012-S3-V1,S02,S3,V1,S3-V1,1,Formal,1,2026-07-28T20:32:30.690462Z,2026-07-28T20:33:00.690462Z,30,S02-012-S3-V1-w01,S3,EDR-MSC-FINAL,complete,1,1,0,0,1,1,1,0,0,0,0,-1,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,32,31,0,0,1
S02-012-S3-V1,S02,S3,V1,S3-V1,1,Formal,2,2026-07-28T20:33:00.690462Z,2026-07-28T20:33:30.690462Z,30,S02-012-S3-V1-w02,S3,EDR-MSC-FINAL,complete,1,1,0,0,1,56,14,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1
S02-012-S3-V1,S02,S3,V1,S3-V1,1,Formal,3,2026-07-28T20:33:30.690462Z,2026-07-28T20:34:00.690462Z,30,S02-012-S3-V1-w03,S3,EDR-MSC-FINAL,complete,2,2,0,1,2,3,2,0,12,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1
S03-001-S2-V1,S03,S2,V1,S2-V1,1,Formal,0,2026-07-29T06:26:04.640715Z,2026-07-29T06:26:34.640715Z,30,S03-001-S2-V1-w00,S2,EDR-MSC-FINAL,complete,4,4,0,0,4,0,0,0,41,0,0,-2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,2,38,1,1
S03-001-S2-V1,S03,S2,V1,S2-V1,1,Formal,1,2026-07-29T06:26:34.640715Z,2026-07-29T06:27:04.640715Z,30,S03-001-S2-V1-w01,S2,EDR-MSC-FINAL,complete,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1
S03-001-S2-V1,S03,S2,V1,S2-V1,1,Formal,2,2026-07-29T06:27:04.640715Z,2026-07-29T06:27:34.640715Z,30,S03-001-S2-V1-w02,S2,EDR-MSC-FINAL,complete,3,1,0,0,1,0,0,0,0,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,1,1
S03-001-S2-V1,S03,S2,V1,S2-V1,1,Formal,3,2026-07-29T06:27:34.640715Z,2026-07-29T06:28:04.640715Z,30,S03-001-S2-V1-w03,S2,EDR-MSC-FINAL,complete,4,3,1,1,3,0,0,0,1,0,0,-2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S03-002-B2-V1,S03,B2,V1,B2-V1,0,Formal,0,2026-07-29T06:30:26.795194Z,2026-07-29T06:30:56.795194Z,30,S03-002-B2-V1-w00,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S03-002-B2-V1,S03,B2,V1,B2-V1,0,Formal,1,2026-07-29T06:30:56.795194Z,2026-07-29T06:31:26.795194Z,30,S03-002-B2-V1-w01,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S03-002-B2-V1,S03,B2,V1,B2-V1,0,Formal,2,2026-07-29T06:31:26.795194Z,2026-07-29T06:31:56.795194Z,30,S03-002-B2-V1-w02,B2,EDR-MSC-FINAL,complete,3,2,0,0,2,0,0,0,2,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,5,1,0,0,1
S03-002-B2-V1,S03,B2,V1,B2-V1,0,Formal,3,2026-07-29T06:31:56.795194Z,2026-07-29T06:32:26.795194Z,30,S03-002-B2-V1-w03,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
S03-003-S2-V2,S03,S2,V2,S2-V2,1,Formal,0,2026-07-29T06:34:46.381888Z,2026-07-29T06:35:16.381888Z,30,S03-003-S2-V2-w00,S2,EDR-MSC-FINAL,complete,1,1,0,0,1,0,0,0,47,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
S03-003-S2-V2,S03,S2,V2,S2-V2,1,Formal,1,2026-07-29T06:35:16.381888Z,2026-07-29T06:35:46.381888Z,30,S03-003-S2-V2-w01,S2,EDR-MSC-FINAL,complete,5,2,0,0,2,0,0,5,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,5,2,0,0,1
S03-003-S2-V2,S03,S2,V2,S2-V2,1,Formal,2,2026-07-29T06:35:46.381888Z,2026-07-29T06:36:16.381888Z,30,S03-003-S2-V2-w02,S2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,0,0,26,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
S03-003-S2-V2,S03,S2,V2,S2-V2,1,Formal,3,2026-07-29T06:36:16.381888Z,2026-07-29T06:36:46.381888Z,30,S03-003-S2-V2-w03,S2,EDR-MSC-FINAL,complete,2,2,1,1,2,0,0,1,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S03-004-B3-V1,S03,B3,V1,B3-V1,0,Formal,0,2026-07-29T06:39:06.769749Z,2026-07-29T06:39:36.769749Z,30,S03-004-B3-V1-w00,B3,EDR-MSC-FINAL,complete,2,2,0,0,2,0,0,0,23,0,0,-1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
S03-004-B3-V1,S03,B3,V1,B3-V1,0,Formal,1,2026-07-29T06:39:36.769749Z,2026-07-29T06:40:06.769749Z,30,S03-004-B3-V1-w01,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
S03-004-B3-V1,S03,B3,V1,B3-V1,0,Formal,2,2026-07-29T06:40:06.769749Z,2026-07-29T06:40:36.769749Z,30,S03-004-B3-V1-w02,B3,EDR-MSC-FINAL,complete,4,3,1,0,3,0,0,4,1,0,0,-1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1
S03-004-B3-V1,S03,B3,V1,B3-V1,0,Formal,3,2026-07-29T06:40:36.769749Z,2026-07-29T06:41:06.769749Z,30,S03-004-B3-V1-w03,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1
S03-005-B1-V1,S03,B1,V1,B1-V1,0,Formal,0,2026-07-29T06:43:25.999126Z,2026-07-29T06:43:55.999126Z,30,S03-005-B1-V1-w00,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1
S03-005-B1-V1,S03,B1,V1,B1-V1,0,Formal,1,2026-07-29T06:43:55.999126Z,2026-07-29T06:44:25.999126Z,30,S03-005-B1-V1-w01,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
S03-005-B1-V1,S03,B1,V1,B1-V1,0,Formal,2,2026-07-29T06:44:25.999126Z,2026-07-29T06:44:55.999126Z,30,S03-005-B1-V1-w02,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
S03-005-B1-V1,S03,B1,V1,B1-V1,0,Formal,3,2026-07-29T06:44:55.999126Z,2026-07-29T06:45:25.999126Z,30,S03-005-B1-V1-w03,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1
S03-006-B1-V2,S03,B1,V2,B1-V2,0,Formal,0,2026-07-29T06:47:45.175120Z,2026-07-29T06:48:15.175120Z,30,S03-006-B1-V2-w00,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1
S03-006-B1-V2,S03,B1,V2,B1-V2,0,Formal,1,2026-07-29T06:48:15.175120Z,2026-07-29T06:48:45.175120Z,30,S03-006-B1-V2-w01,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
S03-006-B1-V2,S03,B1,V2,B1-V2,0,Formal,2,2026-07-29T06:48:45.175120Z,2026-07-29T06:49:15.175120Z,30,S03-006-B1-V2-w02,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
S03-006-B1-V2,S03,B1,V2,B1-V2,0,Formal,3,2026-07-29T06:49:15.175120Z,2026-07-29T06:49:45.175120Z,30,S03-006-B1-V2-w03,B1,EDR-MSC-FINAL,complete,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1
S03-007-B3-V2,S03,B3,V2,B3-V2,0,Formal,0,2026-07-29T06:52:04.176405Z,2026-07-29T06:52:34.176405Z,30,S03-007-B3-V2-w00,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
S03-007-B3-V2,S03,B3,V2,B3-V2,0,Formal,1,2026-07-29T06:52:34.176405Z,2026-07-29T06:53:04.176405Z,30,S03-007-B3-V2-w01,B3,EDR-MSC-FINAL,complete,5,3,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,1
S03-007-B3-V2,S03,B3,V2,B3-V2,0,Formal,2,2026-07-29T06:53:04.176405Z,2026-07-29T06:53:34.176405Z,30,S03-007-B3-V2-w02,B3,EDR-MSC-FINAL,complete,1,1,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1
S03-007-B3-V2,S03,B3,V2,B3-V2,0,Formal,3,2026-07-29T06:53:34.176405Z,2026-07-29T06:54:04.176405Z,30,S03-007-B3-V2-w03,B3,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,1,5,0,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1
S03-008-S1-V1,S03,S1,V1,S1-V1,1,Formal,0,2026-07-29T06:56:22.987651Z,2026-07-29T06:56:52.987651Z,30,S03-008-S1-V1-w00,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,45,1,1
S03-008-S1-V1,S03,S1,V1,S1-V1,1,Formal,1,2026-07-29T06:56:52.987651Z,2026-07-29T06:57:22.987651Z,30,S03-008-S1-V1-w01,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,1,1
S03-008-S1-V1,S03,S1,V1,S1-V1,1,Formal,2,2026-07-29T06:57:22.987651Z,2026-07-29T06:57:52.987651Z,30,S03-008-S1-V1-w02,S1,EDR-MSC-FINAL,complete,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1
S03-008-S1-V1,S03,S1,V1,S1-V1,1,Formal,3,2026-07-29T06:57:52.987651Z,2026-07-29T06:58:22.987651Z,30,S03-008-S1-V1-w03,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,38,1,1
S03-009-S3-V1,S03,S3,V1,S3-V1,1,Formal,0,2026-07-29T07:00:43.259875Z,2026-07-29T07:01:13.259875Z,30,S03-009-S3-V1-w00,S3,EDR-MSC-FINAL,complete,8,6,0,1,6,0,0,0,4,0,0,2,0,0,0,5,1,0,1,0,0,0,0,0,2,0,0,0,9,2,5,1,1
S03-009-S3-V1,S03,S3,V1,S3-V1,1,Formal,1,2026-07-29T07:01:13.259875Z,2026-07-29T07:01:43.259875Z,30,S03-009-S3-V1-w01,S3,EDR-MSC-FINAL,complete,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,1
S03-009-S3-V1,S03,S3,V1,S3-V1,1,Formal,2,2026-07-29T07:01:43.259875Z,2026-07-29T07:02:13.259875Z,30,S03-009-S3-V1-w02,S3,EDR-MSC-FINAL,complete,7,5,0,0,5,59,14,3,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,4,0,0,0,9,3,0,0,1
S03-009-S3-V1,S03,S3,V1,S3-V1,1,Formal,3,2026-07-29T07:02:13.259875Z,2026-07-29T07:02:43.259875Z,30,S03-009-S3-V1-w03,S3,EDR-MSC-FINAL,complete,2,2,0,1,2,1,1,0,12,0,0,4,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,1
S03-010-S3-V2,S03,S3,V2,S3-V2,1,Formal,0,2026-07-29T07:05:03.889721Z,2026-07-29T07:05:33.889721Z,30,S03-010-S3-V2-w00,S3,EDR-MSC-FINAL,complete,4,4,0,1,4,0,0,0,4,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,1
S03-010-S3-V2,S03,S3,V2,S3-V2,1,Formal,1,2026-07-29T07:05:33.889721Z,2026-07-29T07:06:03.889721Z,30,S03-010-S3-V2-w01,S3,EDR-MSC-FINAL,complete,0,0,0,0,0,18,1,0,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,1
S03-010-S3-V2,S03,S3,V2,S3-V2,1,Formal,2,2026-07-29T07:06:03.889721Z,2026-07-29T07:06:33.889721Z,30,S03-010-S3-V2-w02,S3,EDR-MSC-FINAL,complete,2,2,0,0,2,33,7,0,2,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,6,3,0,0,1
S03-010-S3-V2,S03,S3,V2,S3-V2,1,Formal,3,2026-07-29T07:06:33.889721Z,2026-07-29T07:07:03.889721Z,30,S03-010-S3-V2-w03,S3,EDR-MSC-FINAL,complete,2,2,0,1,2,1,1,0,12,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1
S03-011-B2-V2,S03,B2,V2,B2-V2,0,Formal,0,2026-07-29T07:09:23.840714Z,2026-07-29T07:09:53.840714Z,30,S03-011-B2-V2-w00,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,1,4,0,0,-2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1
S03-011-B2-V2,S03,B2,V2,B2-V2,0,Formal,1,2026-07-29T07:09:53.840714Z,2026-07-29T07:10:23.840714Z,30,S03-011-B2-V2-w01,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,1
S03-011-B2-V2,S03,B2,V2,B2-V2,0,Formal,2,2026-07-29T07:10:23.840714Z,2026-07-29T07:10:53.840714Z,30,S03-011-B2-V2-w02,B2,EDR-MSC-FINAL,complete,3,2,0,0,2,0,0,0,2,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,5,1,0,0,1
S03-011-B2-V2,S03,B2,V2,B2-V2,0,Formal,3,2026-07-29T07:10:53.840714Z,2026-07-29T07:11:23.840714Z,30,S03-011-B2-V2-w03,B2,EDR-MSC-FINAL,complete,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
S03-012-S1-V2,S03,S1,V2,S1-V2,1,Formal,0,2026-07-29T07:13:43.791256Z,2026-07-29T07:14:13.791256Z,30,S03-012-S1-V2-w00,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1
S03-012-S1-V2,S03,S1,V2,S1-V2,1,Formal,1,2026-07-29T07:14:13.791256Z,2026-07-29T07:14:43.791256Z,30,S03-012-S1-V2-w01,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
S03-012-S1-V2,S03,S1,V2,S1-V2,1,Formal,2,2026-07-29T07:14:43.791256Z,2026-07-29T07:15:13.791256Z,30,S03-012-S1-V2-w02,S1,EDR-MSC-FINAL,complete,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1
S03-012-S1-V2,S03,S1,V2,S1-V2,1,Formal,3,2026-07-29T07:15:13.791256Z,2026-07-29T07:15:43.791256Z,30,S03-012-S1-V2-w03,S1,EDR-MSC-FINAL,complete,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
